match_id,player_id,average,average_last4,dismissal_rate,dismissal_rate_last4,av_n,dr_n
11272,9300,,,,,0.0,0.0
11272,9301,,,,,1.0,0.0
11272,9302,34.166666666666664,50.5,57.5,71.0,12.0,9.0
11272,9303,24.803030303030305,20.4,35.041666666666664,34.2,38.0,23.0
15992,9305,33.18181818181818,39.0,97.0,39.0,12.0,8.0
15992,9307,19.2,19.2,31.4,31.4,3.0,3.0
15992,9310,16.02054794520548,15.538461538461538,26.688172043010752,29.076923076923077,63.0,34.0
15992,9313,28.147058823529413,40.5,43.666666666666664,61.5,34.0,15.0
15992,9315,22.042857142857144,42.0,37.51219512195122,63.0,51.0,31.0
8022,9316,21.361702127659573,8.5,30.869565217391305,14.625,40.0,20.0
8022,9317,,,,,0.0,0.0
8022,9318,19.41346153846154,25.5,32.835443037974684,48.166666666666664,60.0,42.0
8022,9319,25.060606060606062,18.5,22.9375,22.666666666666668,28.0,13.0
16184,9325,41.2,22.0,34.333333333333336,34.333333333333336,8.0,3.0
16184,9327,17.472602739726028,13.909090909090908,28.123595505617978,26.727272727272727,68.0,41.0
16184,9328,23.21276595744681,24.2,32.291666666666664,40.2,36.0,19.0
16184,9332,20.945205479452056,12.266666666666667,25.46,16.0,54.0,30.0
15992,9333,,,,,0.0,0.0
15992,9336,35.696969696969695,25.2,37.9,34.6,40.0,21.0
15473,9338,29.859154929577464,19.625,31.68,30.375,58.0,32.0
15473,9339,47.458333333333336,70.0,44.44444444444444,67.0,35.0,13.0
15473,9340,19.082474226804123,21.625,26.47826086956522,26.5,54.0,27.0
4649,9342,27.80392156862745,20.4,45.0,44.4,49.0,24.0
4649,9343,,,,,1.0,0.0
4649,9345,33.0,33.0,,,4.0,0.0
4649,9350,24.85135135135135,17.1,49.064516129032256,30.9,52.0,26.0
4649,9351,,,,,0.0,0.0
9970,9361,24.275862068965516,21.0,44.6,38.25,24.0,6.0
9970,9362,25.583333333333332,,14.0,14.0,14.0,1.0
9970,9364,41.37777777777778,32.0,37.11538461538461,45.0,49.0,22.0
15473,9367,13.802919708029197,15.0,28.11111111111111,38.714285714285715,63.0,36.0
15473,9369,25.0,25.0,,,1.0,0.0
15473,9371,,,,,2.0,1.0
15473,9373,,,,,0.0,0.0
11272,9383,,,,,0.0,0.0
11272,9384,,,,,0.0,0.0
8022,9386,23.761904761904763,27.0,41.08108108108108,49.5,49.0,27.0
8022,9387,23.151515151515152,22.0,35.18181818181818,43.6,29.0,18.0
15473,9394,15.495049504950495,19.5,26.446428571428573,25.666666666666668,61.0,34.0
15473,9396,18.4375,16.333333333333332,31.470588235294116,25.0,22.0,11.0
16184,9399,,,,,1.0,0.0
16184,9400,31.492957746478872,52.0,39.44230769230769,64.0,57.0,42.0
15992,9415,33.3,41.0,50.57142857142857,56.666666666666664,25.0,20.0
8022,9419,19.607142857142858,89.0,25.045454545454547,57.5,19.0,16.0
15473,9421,15.5,13.25,22.0,18.25,5.0,5.0
15473,9422,14.413793103448276,10.625,18.275862068965516,16.0,17.0,16.0
15473,9424,18.59090909090909,25.0,31.636363636363637,42.8,15.0,15.0
16184,9425,28.84,18.5,31.5,30.0,22.0,6.0
16184,9426,,,,,1.0,1.0
16184,9428,,,,,0.0,0.0
8022,9430,20.379310344827587,14.333333333333334,30.37037037037037,24.0,16.0,14.0
11272,9431,,,,,0.0,0.0
11272,9432,23.25,20.75,37.388888888888886,32.0,12.0,11.0
11272,9433,64.0,84.0,,,5.0,3.0
620996,9436,,,,,0.0,0.0
620996,9437,,,,,1.0,1.0
4649,9438,26.09090909090909,23.285714285714285,31.636363636363637,30.0,9.0,9.0
4649,9439,,,,,1.0,0.0
4649,9440,22.75,31.0,29.344827586206897,55.333333333333336,28.0,23.0
4649,9441,21.285714285714285,17.2,27.923076923076923,24.6,12.0,11.0
15473,9442,,,,,0.0,0.0
15473,9443,,,,,0.0,0.0
15473,9444,22.97222222222222,14.125,37.06666666666667,28.0,29.0,26.0
15473,9445,25.24137931034483,25.0,39.666666666666664,48.0,46.0,37.0
9970,9459,,,,,0.0,0.0
9970,9461,21.424657534246574,18.857142857142858,40.270270270270274,47.6,54.0,28.0
15992,10269,,,,,0.0,0.0
15992,10271,30.952380952380953,26.5,37.55,44.666666666666664,48.0,20.0
15992,10272,21.833333333333332,30.333333333333332,36.41379310344828,46.333333333333336,42.0,19.0
13392,10275,18.51764705882353,24.0,29.893617021276597,36.5,55.0,30.0
13392,10276,28.875,27.6,,,8.0,0.0
13392,10278,28.0,28.0,,,2.0,0.0
16372,10283,,,,,0.0,0.0
9970,11074,20.457142857142856,38.0,34.5,34.5,34.0,2.0
9970,11419,24.70769230769231,12.9375,33.06521739130435,20.0,40.0,27.0
16184,11434,25.428571428571427,30.0,39.90909090909091,48.333333333333336,16.0,14.0
11272,11436,28.666666666666668,30.666666666666668,31.82758620689655,44.666666666666664,30.0,23.0
11272,11439,37.68421052631579,52.666666666666664,58.642857142857146,86.66666666666667,21.0,16.0
11272,11440,31.0,31.0,47.0,47.0,3.0,3.0
9970,11937,28.348837209302324,19.666666666666668,45.53333333333333,43.166666666666664,35.0,13.0
13846,11956,35.088235294117645,38.0,56.88,85.5,35.0,24.0
13846,11959,,,,,0.0,0.0
13846,11960,16.571428571428573,8.75,30.833333333333332,30.714285714285715,24.0,16.0
16372,11961,17.78181818181818,11.4,27.61904761904762,25.5,37.0,25.0
13392,11964,27.727272727272727,30.0,26.22222222222222,46.5,13.0,8.0
13392,11968,22.734375,22.285714285714285,35.61764705882353,31.714285714285715,46.0,24.0
13392,11970,12.0,12.0,,,2.0,0.0
13392,11971,34.3,45.0,48.666666666666664,68.33333333333333,12.0,10.0
13392,11973,21.5,38.0,45.625,45.666666666666664,32.0,9.0
13392,11974,14.75,9.222222222222221,21.0,14.555555555555555,12.0,11.0
16372,11976,16.89189189189189,13.416666666666666,32.16129032258065,27.416666666666668,34.0,29.0
16372,11977,22.5,,30.785714285714285,126.0,12.0,11.0
13846,11978,17.0,27.625,23.153846153846153,27.272727272727273,12.0,8.0
13846,11979,63.666666666666664,58.0,82.33333333333333,64.0,6.0,6.0
13846,11980,25.68421052631579,20.8,36.8,41.333333333333336,15.0,6.0
9970,11984,22.333333333333332,22.333333333333332,,,4.0,0.0
15992,11986,15.428571428571429,10.11111111111111,38.354838709677416,34.55555555555556,44.0,17.0
9970,12844,33.35294117647059,124.0,17.0,17.0,19.0,1.0
16372,12881,19.2,8.285714285714286,6.0,6.0,8.0,1.0
8022,12889,32.333333333333336,32.333333333333336,41.666666666666664,41.666666666666664,3.0,3.0
13392,13170,21.347826086956523,19.0,42.0,42.0,55.0,1.0
16184,13713,22.08695652173913,42.666666666666664,31.692307692307693,42.0,20.0,14.0
15473,13718,,,,,1.0,1.0
15473,13719,19.454545454545453,37.0,42.75,40.5,10.0,6.0
15992,14776,,,,,0.0,0.0
13846,14778,28.958333333333332,21.5,81.25,,26.0,11.0
15992,14779,5.0,5.0,,,1.0,0.0
15992,14781,14.233333333333333,32.333333333333336,65.0,65.0,17.0,4.0
13392,14782,23.235294117647058,8.88888888888889,32.2,22.555555555555557,15.0,13.0
13392,14783,33.6,27.666666666666668,37.2,40.333333333333336,6.0,5.0
8022,15220,21.615384615384617,36.5,45.61538461538461,72.0,12.0,12.0
16372,17578,11.714285714285714,9.222222222222221,27.2,27.2,8.0,3.0
16372,23458,9.0,9.0,,,1.0,0.0
620996,620389,20.296296296296298,59.5,27.6,31.833333333333332,49.0,8.0
620996,620390,21.741935483870968,35.0,33.51282051282051,79.5,97.0,33.0
620996,620394,24.666666666666668,20.6,37.88235294117647,35.4,57.0,27.0
620996,620397,,,,,0.0,0.0
620996,620399,23.40963855421687,36.0,40.166666666666664,48.0,56.0,32.0
620996,620407,25.619718309859156,74.5,41.775,87.0,59.0,34.0
620996,620422,,,,,1.0,1.0
620996,620425,48.0,48.0,,,3.0,1.0
620996,620426,66.0,40.5,,,8.0,0.0
620996,620428,,,,,1.0,0.0
620996,620431,26.041666666666668,20.307692307692307,33.0,27.615384615384617,9.0,9.0
620996,620432,15.625,11.0,26.142857142857142,44.0,13.0,5.0
4652,1397,21.272727272727273,37.5,13.0,13.0,18.0,1.0
4652,2032,,,,,0.0,0.0
4652,3571,21.875,22.333333333333332,,,16.0,0.0
7482,3752,30.419354838709676,29.333333333333332,39.5,85.0,35.0,6.0
9168,4333,10.0,10.0,7.0,7.0,1.0,1.0
9971,4566,31.19047619047619,19.0,126.0,126.0,23.0,4.0
9168,4817,19.25,19.25,,,4.0,0.0
9168,4818,18.11111111111111,19.571428571428573,32.2,22.4,31.0,6.0
9971,4819,,,,,0.0,0.0
7482,5208,15.371428571428572,12.11111111111111,36.0,23.375,19.0,8.0
4652,5541,,,,,2.0,0.0
4652,5542,,,,,0.0,0.0
4652,5543,17.352941176470587,10.222222222222221,24.923076923076923,16.666666666666668,78.0,46.0
4652,5544,15.307692307692308,15.25,20.0,19.5,18.0,7.0
4652,5546,20.28048780487805,18.0,18.694444444444443,27.5,64.0,27.0
7482,5569,19.285714285714285,32.0,,,8.0,1.0
7482,5570,31.263157894736842,30.0,27.642857142857142,19.333333333333332,22.0,11.0
7482,5572,21.29268292682927,48.333333333333336,26.647058823529413,85.5,54.0,19.0
7482,5573,25.745098039215687,31.6,29.46875,43.75,40.0,20.0
7482,5575,32.644444444444446,25.75,32.857142857142854,27.0,47.0,19.0
7482,5577,36.57142857142857,57.5,38.5,29.666666666666668,46.0,7.0
7482,5578,16.0,16.0,,,1.0,0.0
13393,5591,17.488095238095237,26.75,37.125,58.75,49.0,13.0
13393,5592,17.214285714285715,48.0,25.72222222222222,63.5,20.0,13.0
13393,5594,49.75,41.0,,,14.0,0.0
13393,5596,,,,,0.0,0.0
13393,5597,20.833333333333332,16.875,32.266666666666666,22.25,39.0,11.0
13847,5615,38.0,38.0,,,3.0,0.0
13847,5617,25.726027397260275,45.0,39.42424242424242,45.0,56.0,25.0
13847,5620,21.446601941747574,34.666666666666664,35.94285714285714,69.0,63.0,23.0
13847,5621,39.25,80.0,,,7.0,0.0
13847,5624,23.735294117647058,36.0,34.285714285714285,29.0,33.0,7.0
7482,5700,20.438356164383563,28.5,33.166666666666664,38.833333333333336,44.0,20.0
15474,5899,,,,,1.0,0.0
15474,5905,19.22222222222222,11.4,,,8.0,0.0
9971,6234,23.0,16.333333333333332,25.0,25.0,7.0,2.0
9971,6679,53.0,45.5,,,15.0,2.0
9971,6686,18.0,18.333333333333332,30.77777777777778,28.0,81.0,13.0
4652,6688,20.442622950819672,9.142857142857142,36.708333333333336,22.285714285714285,46.0,21.0
16885,6799,41.13333333333333,33.0,,,17.0,0.0
16885,6801,16.1875,15.4,,,13.0,0.0
16885,6807,21.616666666666667,28.0,47.5,39.666666666666664,50.0,8.0
15474,6909,22.428571428571427,29.142857142857142,29.884615384615383,45.57142857142857,49.0,27.0
15474,6911,,,,,0.0,0.0
15474,6912,18.736363636363638,11.23076923076923,30.771929824561404,25.23076923076923,45.0,24.0
15474,6913,,,,,0.0,0.0
15474,6914,27.714285714285715,51.0,43.75,54.5,43.0,18.0
4652,6916,,,,,1.0,1.0
4652,6917,19.044444444444444,61.5,31.333333333333332,74.5,26.0,26.0
4652,6918,16.369565217391305,6.090909090909091,28.98611111111111,16.181818181818183,65.0,45.0
4652,6919,19.446153846153845,31.0,32.31707317073171,46.666666666666664,45.0,31.0
15474,6926,46.5,,66.0,,8.0,7.0
15474,6927,20.033333333333335,10.333333333333334,31.0,21.25,24.0,11.0
15474,6928,9.5,9.5,11.666666666666666,11.666666666666666,2.0,1.0
15474,6930,27.772727272727273,125.0,39.1764705882353,126.0,16.0,14.0
4652,7199,58.5,58.5,,,4.0,0.0
4652,7268,24.0,24.0,23.5,23.5,4.0,2.0
4652,7312,16.77777777777778,16.625,33.55357142857143,36.875,59.0,32.0
4652,7313,24.168316831683168,24.666666666666668,41.575,28.77777777777778,58.0,30.0
4652,7315,,,,,0.0,0.0
4652,7324,37.3,74.0,36.625,63.0,15.0,13.0
4652,7326,28.38888888888889,40.333333333333336,35.06666666666667,42.333333333333336,16.0,13.0
4652,7328,,,,,1.0,1.0
4652,7329,26.464285714285715,39.4,38.45,57.8,17.0,14.0
15474,7501,40.73684210526316,129.0,230.0,,25.0,9.0
13393,8034,25.0,17.666666666666668,,,16.0,1.0
9168,8058,21.27173913043478,13.777777777777779,29.52542372881356,24.11111111111111,58.0,39.0
13847,8089,19.610169491525422,23.0,32.36363636363637,48.5,36.0,14.0
13847,8094,,,,,1.0,0.0
9168,8101,36.333333333333336,48.0,51.166666666666664,68.0,15.0,7.0
9168,8109,15.0,17.666666666666668,12.0,12.0,5.0,1.0
9168,8126,,,,,2.0,0.0
13847,8148,24.333333333333332,32.333333333333336,9.0,9.0,22.0,1.0
13847,8152,22.74576271186441,24.5,31.5,32.5,50.0,9.0
13847,8153,16.09375,62.0,37.8125,49.0,79.0,13.0
9971,8244,26.686567164179106,18.8,40.0,37.0,60.0,22.0
9971,8245,28.57894736842105,18.714285714285715,42.75,43.75,18.0,11.0
16885,8314,43.92307692307692,86.0,40.0,40.0,18.0,3.0
16885,8315,23.71014492753623,27.75,61.94736842105263,51.0,51.0,26.0
16885,8317,17.633587786259543,19.545454545454547,30.839285714285715,23.272727272727273,56.0,30.0
16885,8320,16.047619047619047,21.0,31.666666666666668,32.5,49.0,26.0
9168,8322,23.125,53.0,36.75,56.5,10.0,7.0
9168,8326,37.67741935483871,61.5,44.666666666666664,68.5,37.0,13.0
9168,8327,78.66666666666667,,,,13.0,3.0
9168,8328,31.82608695652174,27.833333333333332,44.041666666666664,39.0,46.0,25.0
9168,8330,28.785714285714285,39.0,36.333333333333336,62.0,36.0,22.0
9168,8331,16.13186813186813,10.545454545454545,30.923076923076923,25.181818181818183,42.0,22.0
13393,8333,,,,,3.0,0.0
13393,8335,24.46153846153846,22.0,28.555555555555557,38.333333333333336,16.0,7.0
13393,8337,32.0,20.666666666666668,,,16.0,1.0
13393,8338,16.821052631578947,24.5,29.705882352941178,82.0,49.0,24.0
13393,8340,21.924050632911392,21.8,36.73529411764706,31.75,54.0,25.0
13847,8352,37.0,37.0,,,2.0,0.0
13847,8353,30.066666666666666,11.833333333333334,33.5,20.75,16.0,8.0
13847,8355,18.08823529411765,28.666666666666668,,,26.0,2.0
13847,8356,,,,,0.0,0.0
13847,8357,18.756521739130434,9.25,40.0,22.333333333333332,77.0,31.0
13847,8358,16.263157894736842,17.5,31.372093023255815,31.0,59.0,27.0
16885,8378,21.454545454545453,19.5,30.333333333333332,27.5,43.0,35.0
16885,8379,34.81818181818182,46.5,102.0,,16.0,8.0
16885,8381,23.349206349206348,38.0,29.0,28.25,52.0,24.0
9971,9125,26.76923076923077,29.333333333333332,34.904761904761905,52.0,57.0,33.0
9971,9150,,,,,0.0,0.0
9971,9153,24.564102564102566,15.6,40.125,29.8,63.0,26.0
9971,9154,35.285714285714285,30.666666666666668,,,14.0,2.0
15474,9260,26.345454545454544,156.0,36.60606060606061,216.0,49.0,28.0
16885,9296,26.304347826086957,62.0,44.642857142857146,69.5,44.0,16.0
16885,9298,,,,,0.0,0.0
7482,9305,33.18181818181818,39.0,97.0,39.0,12.0,8.0
7482,9308,,,,,0.0,0.0
7482,9310,16.34931506849315,17.4,26.946236559139784,30.6,64.0,35.0
7482,9312,18.77777777777778,21.6,26.791666666666668,29.3,42.0,21.0
7482,9313,28.970588235294116,47.5,44.53333333333333,49.0,35.0,16.0
9168,9317,,,,,0.0,0.0
9168,9318,19.64423076923077,28.6,33.22784810126582,50.8,61.0,43.0
9168,9319,25.424242424242426,19.0,24.125,22.5,29.0,14.0
621004,9324,,,,,0.0,0.0
621004,9327,17.43918918918919,14.454545454545455,28.054945054945055,25.818181818181817,69.0,42.0
621004,9328,23.829787234042552,24.8,33.083333333333336,35.6,37.0,20.0
621004,9332,20.84,13.285714285714286,25.365384615384617,16.0,55.0,31.0
7482,9333,,,,,0.0,0.0
7482,9336,36.96969696969697,35.5,38.85,41.0,41.0,22.0
15474,9338,29.97222222222222,22.4,32.294117647058826,45.6,59.0,33.0
15474,9339,47.458333333333336,70.0,44.44444444444444,67.0,35.0,13.0
15474,9340,19.29591836734694,23.0,27.085106382978722,28.875,55.0,28.0
16885,9353,21.694915254237287,25.0,28.526315789473685,26.666666666666668,37.0,11.0
16885,9354,,,,,0.0,0.0
9168,9386,24.095238095238095,27.25,41.78378378378378,48.5,50.0,28.0
9168,9387,23.575757575757574,53.0,35.81818181818182,79.5,30.0,19.0
621004,9398,5.0,5.0,,,1.0,0.0
621004,9399,,,,,1.0,0.0
621004,9400,30.213333333333335,25.0,37.44642857142857,31.666666666666668,58.0,43.0
7482,9415,35.35,34.666666666666664,52.07142857142857,49.666666666666664,26.0,21.0
621004,9425,30.16,22.0,37.5,25.5,23.0,7.0
621004,9426,,,,,1.0,1.0
621004,9428,,,,,0.0,0.0
9168,9430,21.103448275862068,14.0,31.037037037037038,26.4,17.0,15.0
9168,9431,,,,,0.0,0.0
9168,9432,22.227272727272727,22.285714285714285,35.85,34.142857142857146,13.0,12.0
15474,9436,,,,,0.0,0.0
15474,9437,,,,,1.0,1.0
15474,9442,,,,,0.0,0.0
15474,9443,,,,,0.0,0.0
15474,9444,22.605263157894736,10.222222222222221,36.75,25.22222222222222,30.0,27.0
15474,9445,25.45,26.8,39.22727272727273,39.42857142857143,47.0,38.0
9971,9459,,,,,0.0,0.0
9971,9460,30.666666666666668,21.142857142857142,37.54054054054054,24.857142857142858,39.0,31.0
9971,9461,21.671232876712327,26.8,40.972972972972975,40.8,55.0,29.0
16885,10232,19.62121212121212,63.5,27.266666666666666,21.1,57.0,9.0
16885,10234,,,,,2.0,0.0
13393,10243,26.585106382978722,31.333333333333332,40.583333333333336,40.0,87.0,12.0
9971,10268,15.96103896103896,24.666666666666668,26.07894736842105,30.0,42.0,20.0
9971,10269,,,,,0.0,0.0
9971,10271,30.181818181818183,30.5,35.5,26.6,49.0,21.0
16885,10283,,,,,0.0,0.0
7482,10292,32.78947368421053,41.0,33.55555555555556,30.4,21.0,8.0
9971,10633,18.8,22.333333333333332,,,7.0,0.0
9971,11419,24.636363636363637,14.583333333333334,33.0,23.25,41.0,28.0
621004,11434,23.75,30.666666666666668,37.0,48.333333333333336,17.0,15.0
9168,11436,28.666666666666668,30.666666666666668,31.82758620689655,44.666666666666664,30.0,23.0
13847,11956,30.5,13.777777777777779,47.25806451612903,34.111111111111114,36.0,25.0
13847,11959,,,,,0.0,0.0
13847,11960,16.571428571428573,8.75,30.833333333333332,30.714285714285715,24.0,16.0
13847,11961,17.5,8.090909090909092,26.844444444444445,19.75,38.0,26.0
13393,11971,32.36363636363637,29.75,47.2,49.25,13.0,11.0
13393,11972,,,,,0.0,0.0
13393,11973,22.2,94.0,51.625,132.0,33.0,10.0
13393,11974,12.823529411764707,5.541666666666667,18.545454545454547,11.0,13.0,12.0
16885,11976,16.74025974025974,12.76923076923077,31.6,24.846153846153847,35.0,30.0
16885,11977,23.733333333333334,108.0,31.133333333333333,132.0,13.0,12.0
13393,11978,17.676470588235293,28.75,23.142857142857142,27.2,13.0,9.0
13393,11979,63.666666666666664,58.0,82.33333333333333,64.0,6.0,6.0
16885,11981,,,,,0.0,0.0
16885,11982,22.21951219512195,39.0,44.4,57.0,40.0,6.0
9971,11986,14.75,5.909090909090909,34.82857142857143,21.727272727272727,45.0,18.0
13393,12846,19.25531914893617,120.0,57.166666666666664,41.75,29.0,8.0
16885,12881,19.2,8.285714285714286,6.0,6.0,8.0,1.0
13393,13170,21.347826086956523,19.0,42.0,42.0,55.0,1.0
13393,14774,29.0,29.0,,,1.0,0.0
13847,14778,28.03846153846154,19.0,60.333333333333336,54.5,27.0,12.0
7482,14779,5.0,5.0,,,1.0,0.0
7482,14780,,,,,0.0,0.0
7482,14781,14.96774193548387,33.333333333333336,55.25,51.333333333333336,18.0,5.0
13393,14783,32.166666666666664,33.333333333333336,34.166666666666664,27.5,7.0,6.0
13847,15456,10.761904761904763,55.0,12.0,12.0,12.0,1.0
9971,16736,9.75,9.75,21.75,21.75,2.0,2.0
9971,16737,21.1,16.2,52.0,52.0,20.0,4.0
621004,620389,20.296296296296298,59.5,27.6,31.833333333333332,49.0,8.0
621004,620390,22.024,34.333333333333336,33.75,70.5,98.0,34.0
621004,620394,25.493333333333332,32.75,38.911764705882355,39.25,58.0,28.0
621004,620397,,,,,0.0,0.0
621004,620399,23.232558139534884,14.333333333333334,39.15909090909091,30.0,58.0,33.0
621004,620401,47.18181818181818,75.0,16.5,16.5,21.0,2.0
621004,620407,25.971830985915492,,42.4,,60.0,35.0
621004,620425,31.8,31.8,34.333333333333336,34.333333333333336,4.0,2.0
621004,620426,66.0,40.5,,,8.0,0.0
621004,620431,27.541666666666668,18.545454545454547,35.0,28.727272727272727,10.0,10.0
621004,620432,15.625,11.0,26.142857142857142,44.0,13.0,5.0
8024,1980,26.857142857142858,29.0,28.0,28.0,8.0,1.0
16661,2032,,,,,0.0,0.0
621013,2145,29.5,17.4,,,12.0,0.0
9169,3214,20.224489795918366,19.5,32.666666666666664,92.0,33.0,17.0
7483,3243,27.050847457627118,24.75,35.4,25.428571428571427,44.0,12.0
7483,3752,30.419354838709676,29.333333333333332,39.5,85.0,35.0,6.0
7483,3758,27.923076923076923,20.875,27.0,31.0,21.0,8.0
7483,3761,32.142857142857146,37.0,30.0625,24.2,56.0,13.0
621013,3793,31.4,14.833333333333334,26.5,26.5,18.0,2.0
9169,4331,15.666666666666666,15.666666666666666,17.333333333333332,17.333333333333332,2.0,1.0
7483,4567,31.0,39.333333333333336,,,11.0,0.0
11274,4629,19.858267716535433,12.375,33.35,112.0,81.0,33.0
11274,4637,26.06741573033708,16.166666666666668,38.48076923076923,43.6,70.0,38.0
8024,4676,20.589041095890412,32.5,24.657894736842106,31.857142857142858,43.0,20.0
8024,4678,20.84090909090909,30.666666666666668,39.55555555555556,65.25,56.0,31.0
8024,4680,15.142857142857142,14.25,17.333333333333332,17.333333333333332,27.0,3.0
9169,4817,19.25,19.25,,,4.0,0.0
9169,4818,17.91304347826087,11.857142857142858,31.0,24.8,32.0,7.0
7483,5208,15.82857142857143,11.2,38.36363636363637,22.714285714285715,21.0,9.0
7483,5212,25.0,30.5,34.42857142857143,30.6,68.0,15.0
621013,5541,,,,,2.0,0.0
621013,5542,,,,,0.0,0.0
621013,5543,17.192857142857143,11.6,24.21951219512195,12.6,79.0,47.0
621013,5544,15.307692307692308,15.25,20.0,19.5,18.0,7.0
7483,5572,21.05952380952381,34.666666666666664,25.833333333333332,37.0,55.0,20.0
7483,5573,26.176470588235293,38.5,30.21875,48.333333333333336,41.0,21.0
7483,5577,37.02857142857143,37.5,39.5,26.5,47.0,8.0
7483,5578,16.0,16.0,,,1.0,0.0
13394,5591,17.376470588235293,42.0,36.8,87.0,50.0,14.0
13394,5592,17.214285714285715,48.0,25.72222222222222,63.5,20.0,13.0
13394,5594,49.75,41.0,,,14.0,0.0
13394,5596,,,,,0.0,0.0
13394,5597,20.241935483870968,16.285714285714285,30.647058823529413,23.714285714285715,40.0,12.0
13848,5615,38.0,38.0,,,3.0,0.0
13848,5617,25.44,27.8,38.885714285714286,43.8,57.0,26.0
13848,5620,20.822429906542055,22.0,33.53846153846154,31.6,64.0,24.0
13848,5621,39.25,80.0,,,7.0,0.0
13848,5622,27.454545454545453,32.666666666666664,70.2,111.0,65.0,11.0
13848,5624,23.735294117647058,36.0,34.285714285714285,29.0,33.0,7.0
7483,5699,41.0,41.0,,,1.0,0.0
15090,5824,40.6,74.0,,,10.0,0.0
15090,5826,6.0,6.0,,,1.0,0.0
15475,5899,,,,,1.0,0.0
15475,5905,19.22222222222222,11.4,,,8.0,0.0
15475,5909,20.792207792207794,18.6,32.44444444444444,93.5,46.0,13.0
9169,6231,37.8125,115.0,,,19.0,2.0
7483,6234,23.0,16.333333333333332,25.0,25.0,7.0,2.0
8024,6357,26.666666666666668,15.333333333333334,45.55,28.666666666666668,43.0,22.0
15993,6647,,,,,0.0,0.0
15090,6677,60.0,60.0,,,2.0,0.0
15090,6679,55.857142857142854,40.5,,,16.0,3.0
15090,6681,,,,,0.0,0.0
15090,6686,18.211382113821138,44.0,32.31578947368421,29.142857142857142,82.0,14.0
16661,6719,17.620689655172413,13.25,,,24.0,1.0
15993,6799,41.13333333333333,33.0,,,17.0,0.0
15993,6801,16.1875,15.4,,,13.0,0.0
15993,6806,22.224137931034484,20.833333333333332,28.8,24.0,49.0,5.0
11274,6909,22.833333333333332,45.0,29.884615384615383,45.57142857142857,50.0,27.0
11274,6911,,,,,0.0,0.0
11274,6912,18.690265486725664,11.0,30.771929824561404,25.23076923076923,46.0,24.0
11274,6914,26.733333333333334,25.0,43.75,54.5,44.0,18.0
621013,6916,,,,,1.0,1.0
621013,6917,19.934782608695652,55.333333333333336,31.434782608695652,45.666666666666664,27.0,27.0
621013,6918,16.376344086021504,8.0,29.013698630136986,16.875,66.0,46.0
621013,6919,19.746268656716417,38.0,31.953488372093023,43.0,46.0,32.0
11274,6921,30.25,24.25,,,5.0,0.0
621013,6924,22.9,20.75,25.5,18.5,10.0,9.0
11274,6926,46.5,,66.0,,8.0,7.0
11274,6927,20.483870967741936,12.666666666666666,31.0,21.25,25.0,11.0
11274,6928,9.5,9.5,11.666666666666666,11.666666666666666,2.0,1.0
11274,6930,27.541666666666668,45.333333333333336,39.1764705882353,126.0,17.0,14.0
8024,6952,25.97222222222222,22.6,36.78378378378378,42.2,51.0,26.0
8024,6954,11.555555555555555,21.666666666666668,,,11.0,0.0
16661,7199,58.5,58.5,,,4.0,0.0
16661,7268,24.0,24.0,23.5,23.5,4.0,2.0
16661,7312,16.85593220338983,14.555555555555555,33.55357142857143,36.875,60.0,32.0
16661,7313,24.336633663366335,56.333333333333336,41.575,28.77777777777778,59.0,30.0
16661,7315,,,,,0.0,0.0
16661,7324,37.3,74.0,36.625,63.0,15.0,13.0
16661,7326,30.444444444444443,43.333333333333336,35.06666666666667,42.333333333333336,17.0,13.0
16661,7328,,,,,1.0,1.0
16661,7329,26.75862068965517,60.333333333333336,38.45,57.8,18.0,14.0
16661,7330,27.8,30.0,47.333333333333336,93.0,8.0,6.0
8024,7332,,,,,0.0,0.0
8024,7333,,,,,0.0,0.0
8024,7335,15.314285714285715,16.875,24.885714285714286,30.125,16.0,15.0
15090,7510,31.833333333333332,60.0,48.7,60.0,47.0,17.0
16373,8041,,,,,0.0,0.0
9169,8058,21.58695652173913,23.2,30.203389830508474,39.6,59.0,40.0
13394,8072,19.333333333333332,14.25,,,11.0,1.0
13394,8073,,,,,2.0,0.0
13848,8089,20.133333333333333,25.333333333333332,33.65217391304348,52.0,37.0,15.0
13848,8094,,,,,1.0,0.0
9169,8109,15.0,17.666666666666668,12.0,12.0,5.0,1.0
13848,8118,18.95774647887324,48.5,50.2,54.333333333333336,50.0,13.0
8024,8126,,,,,2.0,0.0
16373,8149,,,,,0.0,0.0
7483,8216,25.4,19.75,,,12.0,0.0
7483,8244,26.347826086956523,16.4,37.5,21.75,61.0,23.0
7483,8245,28.57894736842105,18.714285714285715,42.75,43.75,18.0,11.0
15993,8314,43.92307692307692,86.0,40.0,40.0,18.0,3.0
15993,8315,23.869565217391305,26.0,63.31578947368421,51.5,52.0,27.0
15993,8317,17.395522388059703,13.357142857142858,30.135593220338983,19.428571428571427,57.0,31.0
15993,8320,15.89655172413793,14.285714285714286,30.857142857142858,26.571428571428573,50.0,27.0
8024,8322,23.125,53.0,36.75,56.5,10.0,7.0
8024,8326,37.67741935483871,61.5,44.666666666666664,68.5,37.0,13.0
8024,8327,78.66666666666667,,,,13.0,3.0
